FID	osm_id	Xstart	Ystart	Xend	Yend	length	startid	endid
0	149570551	114.3575286	30.5258531	114.3566825	30.5264123	102.1638036	865	753
1	478013806	114.3556975	30.52646484	114.3557334	30.52653076	8.082154434	654	659
2	264411349	114.3557334	30.52653076	114.3562296	30.52631136	53.50988658	659	708
3	478013806	114.3557334	30.52653076	114.3557608	30.5265809	6.147495358	659	662
4	231522796	114.3557608	30.5265809	114.3566007	30.5262043	90.779608	662	748
5	236520139	114.3566825	30.5264123	114.3557546	30.5267314	95.82372083	753	661
6	113819673	114.3545734	30.52693	114.3545105	30.52680722	14.89184056	548	544
7	264411349	114.3545734	30.52693	114.3557334	30.52653076	119.8616816	548	659
8	236520139	114.3557546	30.5267314	114.3551195	30.5269601	66.01603592	661	612
9	402879515	114.3539511	30.526984	114.3541807	30.5269189	23.18738959	495	526
10	113819673	114.3546118	30.5270048	114.3545734	30.52693	9.073036081	553	548
11	231522796	114.3546118	30.5270048	114.3557608	30.5265809	119.8860538	553	662
12	402879515	114.3537408	30.5270436	114.3539511	30.526984	21.23730106	477	495
13	402879519	114.3539939	30.52709785	114.3539511	30.526984	13.27445929	502	495
14	264411349	114.3539939	30.52709785	114.3545734	30.52693	58.65985576	502	548
15	104949033	114.3579392	30.527149	114.3579993	30.52685646	32.94118055	910	916
16	402879519	114.3540252	30.52718085	114.3539939	30.52709785	9.677890865	506	502
17	231522796	114.3540252	30.52718085	114.3546118	30.5270048	59.61117085	506	553
18	402879519	114.3540609	30.52727567	114.3540252	30.52718085	11.0551019	513	506
19	149570569	114.3551195	30.5269601	114.3540609	30.52727567	107.4581772	612	513
20	122744427	114.355776	30.5272775	114.3557546	30.5267314	60.74193377	663	661
21	402879519	114.3540781	30.5273215	114.3540609	30.52727567	5.344023949	514	513
22	402879513	114.3540781	30.5273215	114.3543309	30.5272516	25.46961632	514	534
23	149570569	114.3540609	30.52727567	114.3537387	30.5273684	32.58322802	513	476
24	402879513	114.3538964	30.5273717	114.3540781	30.5273215	18.30490639	487	514
25	358205761	114.3566319	30.5273689	114.3566319	30.5273689	95.97137179	749	749
26	99295473	114.3527157	30.52746452	114.3526918	30.5273318	14.8927026	373	371
27	264411349	114.3527157	30.52746452	114.3539939	30.52709785	129.2360317	373	502
28	99295473	114.3527291	30.5275386	114.3527157	30.52746452	8.3118101	376	373
29	231522796	114.3527291	30.5275386	114.3540252	30.52718085	130.5585786	376	506
30	149570569	114.3537387	30.5273684	114.3530351	30.5275725	71.21697553	476	406
31	103949717	114.355776	30.5272775	114.3563193	30.5276065	63.63326855	663	729
32	358205761	114.3563193	30.5276065	114.3566319	30.5273689	47.32257233	729	749
33	673284745	114.355069	30.5276222	114.355776	30.5272775	77.88114406	609	663
34	307265565	114.355069	30.5276222	114.3540577	30.5276412	97.08050229	609	512
35	309397071	114.3556134	30.5270397	114.3539873	30.5276683	194.4402616	646	500
36	113821930	114.3519094	30.5277019	114.3518565	30.52757272	15.19679919	313	310
37	264411349	114.3519094	30.5277019	114.3527157	30.52746452	81.73425915	313	373
38	113821930	114.3519391	30.5277742	114.3519094	30.5277019	8.505739852	315	313
39	231522796	114.3519391	30.5277742	114.3527291	30.5275386	80.19326381	315	376
40	664651419	114.3513683	30.527777	114.3516355	30.5276919	27.32440209	289	298
41	664651419	114.3511742	30.5278351	114.3513683	30.527777	19.71049681	278	289
42	149570571	114.3530351	30.5275725	114.3520374	30.5278451	100.4126807	406	324
43	664651420	114.3513993	30.52785232	114.3513683	30.527777	8.86331649	290	289
44	264411349	114.3513993	30.52785232	114.3519094	30.5277019	51.72681932	290	313
45	149570571	114.3520374	30.5278451	114.3519612	30.5278625	7.563270316	324	316
46	122744425	114.3519969	30.5278865	114.3520374	30.5278451	6.014448915	319	324
47	664651420	114.3514281	30.52792258	114.3513993	30.52785232	8.267077922	293	290
48	231522796	114.3514281	30.52792258	114.3519391	30.5277742	51.725432	293	315
49	664651420	114.3514668	30.52801673	114.3514281	30.52792258	11.07790909	294	293
50	149570571	114.3519612	30.5278625	114.3514668	30.52801673	50.43470668	316	294
51	102688932	114.3507027	30.52790549	114.3507708	30.52803821	16.10117761	211	217
52	264411349	114.3507708	30.52803821	114.3513993	30.52785232	63.73923522	217	290
53	98965440	114.3550648	30.5280728	114.355069	30.5276222	49.95648197	606	609
54	104950054	114.3544802	30.5280767	114.354342	30.5280734	13.26847379	542	535
55	104108016	114.3550648	30.5280728	114.3544802	30.5280767	56.10731656	606	542
56	673284744	114.3540577	30.5276412	114.3540545	30.5280802	48.66981036	512	511
57	104950060	114.354342	30.5280734	114.3540545	30.5280802	27.60245102	535	511
58	103949717	114.3563193	30.5276065	114.3563192	30.5280814	52.64883216	729	728
59	273985258	114.3563192	30.5280814	114.3573596	30.5280782	99.85065697	728	847
60	102688932	114.3507708	30.52803821	114.3508044	30.5281037	7.944387566	217	220
61	231522796	114.3508044	30.5281037	114.3514281	30.52792258	63.13832193	220	293
62	664651420	114.351518	30.5281413	114.3514668	30.52801673	14.65839754	295	294
63	664651418	114.351518	30.5281413	114.3517214	30.5280777	20.75519468	295	302
64	264411349	114.3503488	30.52816303	114.3507708	30.52803821	42.7984155	177	217
65	104946490	114.3503488	30.52816303	114.3508044	30.5281037	44.22578568	177	220
66	149570571	114.3514668	30.52801673	114.3509604	30.5281747	51.6606463	294	226
67	664651418	114.3512949	30.5282094	114.351518	30.5281413	22.70353903	287	295
68	103949717	114.3563192	30.5280814	114.3563192	30.5282461	18.25913442	728	727
69	104108007	114.3563192	30.5282461	114.3557066	30.5282528	58.79747934	727	655
70	98965440	114.3550631	30.5282624	114.3550648	30.5280728	21.02025393	605	606
71	104108007	114.3557066	30.5282528	114.3550631	30.5282624	61.76750083	655	605
72	636203505	114.3493984	30.5282892	114.3493958	30.52828239	0.79499754	128	127
73	104946490	114.3493984	30.5282892	114.3503488	30.52816303	92.54821957	128	177
74	122744425	114.3537387	30.5273684	114.3519969	30.5278865	302.446659	476	319
75	104218583	114.3539873	30.5276683	114.3520739	30.5283331	250.8938572	500	327
76	264411349	114.349476	30.52842093	114.3503488	30.52816303	88.51325047	135	177
77	180345972	114.349476	30.52842093	114.3508044	30.5281037	132.2571722	135	220
78	180345972	114.3490164	30.5285283	114.349476	30.52842093	45.68279841	111	135
79	415176587	114.3580082	30.5285194	114.3566825	30.5264123	266.6156907	918	753
80	104946490	114.3484374	30.5285609	114.3493984	30.5282892	97.02353488	77	128
81	104474718	114.3588039	30.52857157	114.3580082	30.5285194	76.58655602	958	918
82	358205760	114.3557066	30.5282528	114.3556996	30.5286284	41.64555766	655	652
83	98965440	114.3550597	30.5286307	114.3550631	30.5282624	40.83214202	604	605
84	104372381	114.3550597	30.5286307	114.3556996	30.5286284	61.41339645	604	652
85	673284747	114.3539475	30.5286347	114.3537524	30.5286351	18.72422088	494	479
86	122625787	114.3540498	30.5286345	114.3539475	30.5286347	9.817977128	510	494
87	673284744	114.3540545	30.5280802	114.3540498	30.5286345	61.45300131	511	510
88	673284746	114.3537524	30.5286351	114.3535106	30.5286365	23.20658664	479	461
89	122625791	114.3543031	30.5286354	114.3540498	30.5286345	24.30995345	532	510
90	122625793	114.3544386	30.5286355	114.3543031	30.5286354	13.00423284	539	532
91	122625785	114.3550597	30.5286307	114.3544386	30.5286355	59.61068909	604	539
92	104946490	114.3481062	30.52865429	114.3484374	30.5285609	33.42790285	47	77
93	673284746	114.3529669	30.5286415	114.3523013	30.5286391	63.87961389	397	342
94	673284746	114.3535106	30.5286365	114.3529669	30.5286415	52.1830027	461	397
95	489515246	114.3556996	30.5286284	114.3563192	30.5286332	59.4689807	652	725
96	103949717	114.3563192	30.5282461	114.3563192	30.5286332	42.91506518	727	725
97	112939112	114.3509604	30.5281747	114.3490649	30.5286584	189.655885	226	114
98	100305700	114.3509604	30.5281747	114.3496151	30.5287003	141.8926558	226	140
99	103949717	114.3563192	30.5286332	114.3563199	30.5287046	7.915903162	725	726
100	103949730	114.3550597	30.5286307	114.3550586	30.5287104	8.836410721	604	603
101	492930479	114.3481777	30.52876803	114.3484374	30.5285609	35.97443015	56	77
102	180345974	114.3481777	30.52876803	114.3490164	30.5285283	84.7628589	56	111
103	402823351	114.3563192	30.5286332	114.3567797	30.5287512	54.73988706	725	768
104	492930479	114.3481716	30.52880608	114.3481777	30.52876803	4.302562922	55	56
105	264411349	114.3481716	30.52880608	114.349476	30.52842093	132.264718	55	135
106	539831834	114.3535106	30.5286365	114.353507	30.5287984	17.95204051	461	457
107	540033702	114.3520739	30.5283331	114.352168	30.5288079	58.224073	327	333
108	180345971	114.3478423	30.5287304	114.3478893	30.52885047	14.05560454	31	35
109	180345974	114.3478893	30.52885047	114.3481777	30.52876803	29.1495462	35	56
110	103755064	114.3477716	30.52876216	114.3478156	30.52887155	12.84062101	23	27
111	180345974	114.3478156	30.52887155	114.3478893	30.52885047	7.453563864	27	35
112	549205827	114.3477769	30.52888261	114.3477324	30.52877251	12.92988947	24	19
113	180345974	114.3477769	30.52888261	114.3478156	30.52887155	3.910080263	24	27
114	180345971	114.3478893	30.52885047	114.347903	30.52888539	4.087816367	35	37
115	264411349	114.347903	30.52888539	114.3481716	30.52880608	27.23581548	37	55
116	149561626	114.3477313	30.52889564	114.3476864	30.52878469	13.03478216	18	15
117	180345974	114.3477313	30.52889564	114.3477769	30.52888261	4.606465911	18	24
118	103755064	114.3478156	30.52887155	114.3478298	30.528907	4.16085022	27	28
119	264411349	114.3478298	30.528907	114.347903	30.52888539	7.420263297	28	37
120	492930479	114.3482052	30.52891504	114.3481716	30.52880608	12.576556	57	55
121	180345976	114.3490649	30.5286584	114.3482052	30.52891504	87.27873448	114	57
122	549205827	114.3477913	30.52891837	114.3477769	30.52888261	4.199167523	26	24
123	264411349	114.3477913	30.52891837	114.3478298	30.528907	3.903721658	26	28
124	180345973	114.3476398	30.52892181	114.3475944	30.52880898	13.24293926	13	12
125	180345974	114.3476398	30.52892181	114.3477313	30.52889564	9.253605739	13	18
126	149561626	114.3477459	30.52893177	114.3477313	30.52889564	4.244298556	20	18
127	264411349	114.3477459	30.52893177	114.3477913	30.52891837	4.601362956	20	26
128	104474724	114.3563199	30.5287046	114.3563179	30.5289196	23.83631802	726	723
129	104474721	114.3550581	30.5289294	114.3550586	30.5287104	24.27904216	601	603
130	180345973	114.3476546	30.52895874	114.3476398	30.52892181	4.33480148	14	13
131	264411349	114.3476546	30.52895874	114.3477459	30.52893177	9.264179309	14	20
132	492930480	114.3472239	30.5289069	114.3474749	30.52896892	25.32084633	0	7
133	180345974	114.3474749	30.52896892	114.3476398	30.52892181	16.65739774	7	13
134	180345971	114.347903	30.52888539	114.347945	30.5289927	12.56135611	37	39
135	180345976	114.3482052	30.52891504	114.347945	30.5289927	26.40897615	57	39
136	492930480	114.3474749	30.52896892	114.3475177	30.52899917	5.297560054	7	9
137	264411349	114.3475177	30.52899917	114.3476546	30.52895874	13.88303208	9	14
138	103755064	114.3478298	30.528907	114.3478729	30.52901422	12.58606001	28	34
139	180345976	114.347945	30.5289927	114.3478729	30.52901422	7.320289073	39	34
140	549205827	114.3478346	30.52902565	114.3477913	30.52891837	12.59918269	30	26
141	180345976	114.3478729	30.52901422	114.3478346	30.52902565	3.885847217	34	30
142	180345974	114.3472664	30.52902853	114.3474749	30.52896892	21.07745362	1	7
143	492930479	114.3484415	30.5290312	114.3482052	30.52891504	28.32213252	79	57
144	100305700	114.3496151	30.5287003	114.3484415	30.5290312	118.4582857	140	79
145	149561626	114.3477894	30.52903914	114.3477459	30.52893177	12.61464155	25	20
146	180345976	114.3478346	30.52902565	114.3477894	30.52903914	4.587768289	30	25
147	264411349	114.34728	30.52906755	114.3475177	30.52899917	24.03649388	3	9
148	180345973	114.3476978	30.52906648	114.3476546	30.52895874	12.64550529	16	14
149	180345976	114.3477894	30.52903914	114.3476978	30.52906648	9.298368802	25	16
150	104474720	114.3563179	30.5289196	114.3563191	30.5290648	16.09772014	723	724
151	673284748	114.3572849	30.5290621	114.3563191	30.5290648	92.69001048	834	724
152	104474722	114.3550591	30.5290683	114.3550581	30.5289294	15.39916875	602	601
153	673284748	114.3563191	30.5290648	114.3550591	30.5290683	120.9250272	724	602
154	673284744	114.3540498	30.5286345	114.354044	30.5290711	48.40597819	510	509
155	673284748	114.3550591	30.5290683	114.354044	30.5290711	97.42140559	602	509
156	673284748	114.354044	30.5290711	114.3540187	30.5290712	2.42811014	509	505
157	539830418	114.3529669	30.5286415	114.3529649	30.5290741	47.95970564	397	395
158	673284748	114.3540187	30.5290712	114.3534154	30.5290729	57.90005087	505	445
159	673284748	114.3529649	30.5290741	114.3523585	30.5290758	58.197555	395	355
160	100305700	114.3484415	30.5290312	114.3482431	30.5290886	20.07600677	79	60
161	673284748	114.35334	30.5290755	114.3529649	30.5290741	35.9993275	439	395
162	673284748	114.3534154	30.5290729	114.35334	30.5290755	7.242006575	445	439
163	492930480	114.3475177	30.52899917	114.3475869	30.5290996	13.3361252	9	11
164	180345976	114.3476978	30.52906648	114.3475869	30.5290996	11.26439508	16	11
165	103949718	114.3519805	30.5291018	114.3519969	30.5278865	134.7409446	318	319
166	103949739	114.3523585	30.5290758	114.3519805	30.5291018	36.39163567	355	318
167	180345971	114.347945	30.5289927	114.3480103	30.5291594	19.51406332	39	41
168	100305700	114.3482431	30.5290886	114.3480103	30.5291594	23.68083731	60	41
169	402823350	114.3519612	30.5278625	114.3496151	30.5287003	387.9566166	316	140
170	104372410	114.3573701	30.5291464	114.3572849	30.5290621	12.41784983	848	834
171	273985259	114.3573596	30.5280782	114.3573701	30.5291464	118.4281513	847	848
172	180345976	114.3475869	30.5290996	114.3473191	30.52917953	27.18091766	11	5
173	103755064	114.3478729	30.52901422	114.3479402	30.52918161	19.64739099	34	38
174	236518327	114.3480103	30.5291594	114.3479402	30.52918161	7.16602726	41	38
175	549205827	114.3479024	30.52919356	114.3478346	30.52902565	19.71937834	36	30
176	236518327	114.3479402	30.52918161	114.3479024	30.52919356	3.858434274	38	36
177	149561626	114.3478577	30.52920772	114.3477894	30.52903914	19.80457163	33	25
178	236518327	114.3479024	30.52919356	114.3478577	30.52920772	4.567005123	36	33
179	103949719	114.3494463	30.52921	114.3499362	30.529228	47.05879361	132	162
180	180345973	114.3477662	30.5292367	114.3476978	30.52906648	19.97863837	22	16
181	236518327	114.3478577	30.52920772	114.3477662	30.5292367	9.353435449	33	22
182	103949719	114.3499362	30.529228	114.3506351	30.5292575	67.15418984	162	205
183	104218594	114.3519407	30.5283481	114.3491189	30.5290529	400.3156664	314	116
184	492930480	114.3475869	30.5290996	114.3475485	30.5292955	22.82138469	11	10
185	236518327	114.3477662	30.5292367	114.3475485	30.5292955	21.88632373	22	10
186	103949718	114.3506351	30.5292575	114.3519805	30.5291018	146.943215	205	318
187	236518327	114.3475485	30.5292955	114.3475111	30.5293056	3.759929631	10	8
188	149554160	114.3475111	30.5293056	114.347377	30.52934507	13.59634088	8	6
189	236518323	114.3480103	30.5291594	114.3481061	30.5293712	25.21661071	41	46
190	100305694	114.3482431	30.5290886	114.3481061	30.5293712	35.89616989	60	46
191	233473949	114.3478354	30.5294162	114.3475111	30.5293056	34.64181104	29	8
192	180345973	114.3478354	30.5294162	114.3477662	30.5292367	20.97884013	29	22
193	122625899	114.3540187	30.5290712	114.3537507	30.5294401	48.37091227	505	478
194	122625898	114.3537181	30.5295115	114.3534154	30.5290729	56.98554135	473	445
195	122625899	114.3537507	30.5294401	114.3537181	30.5295115	8.511494959	478	473
196	122625900	114.3538275	30.5295214	114.3537507	30.5294401	11.64314333	481	478
197	307265569	114.35334	30.5290755	114.3533346	30.52960413	58.60757548	439	436
198	307265570	114.3533837	30.5296032	114.3533346	30.52960413	4.709091028	442	436
199	307265572	114.3536749	30.5296063	114.3533837	30.5296032	27.94892769	469	442
200	122625899	114.3537181	30.5295115	114.3536749	30.5296063	11.29801331	473	469
201	307265570	114.3533346	30.52960413	114.3530825	30.5296089	24.20434084	436	409
202	309396502	114.3523585	30.5290758	114.3523546	30.529647	63.32603734	355	354
203	664756699	114.3561727	30.5298133	114.3563156	30.5298133	13.71425876	698	722
204	104372386	114.3563191	30.5290648	114.3563156	30.5298133	82.98164394	724	722
205	122625902	114.3541117	30.5298675	114.3538275	30.5295214	52.20833756	516	481
206	103949735	114.3498125	30.5299816	114.3499362	30.529228	85.23327256	151	162
207	334443553	114.3511018	30.529997	114.3511129	30.529997	1.065275879	249	252
208	334443555	114.3511129	30.529997	114.3511258	30.529997	1.238023318	252	258
209	334443575	114.3511258	30.529997	114.3511358	30.529997	0.959707999	258	262
210	334443525	114.3511457	30.529997	114.3511358	30.529997	0.950110923	266	262
211	334443526	114.3511457	30.529997	114.3511564	30.529997	1.02688756	266	270
212	334443562	114.3511564	30.529997	114.3511675	30.529997	1.065275884	270	273
213	334443536	114.3510575	30.5300072	114.3510575	30.5300072	4.282052552	235	235
214	334443556	114.3510774	30.5300072	114.3510774	30.5300072	4.52659688	242	242
215	334443572	114.3512004	30.5300072	114.3511886	30.5300072	1.132455328	280	279
216	334443572	114.3511886	30.5300072	114.3512004	30.5300072	3.394060145	279	280
217	334443541	114.3510575	30.5300072	114.3510574	30.5300156	0.931298435	235	234
218	334443541	114.3510574	30.5300156	114.3510675	30.5300156	0.969304891	234	238
219	334443541	114.3510675	30.5300156	114.3510575	30.5300072	1.890956878	238	235
220	334443586	114.3510574	30.5300156	114.3510574	30.5300275	3.277073214	234	233
221	334443586	114.3510574	30.5300275	114.3510574	30.5300156	1.319269396	233	234
222	334443545	114.3510675	30.5300275	114.3510675	30.5300156	1.3192694	237	238
223	334443545	114.3510772	30.5300275	114.3510675	30.5300275	0.930916464	241	237
224	334443545	114.3510675	30.5300156	114.3510772	30.5300275	2.259817961	238	241
225	334443553	114.3511129	30.529997	114.351113	30.5300275	3.381334351	252	251
226	334443531	114.3511254	30.5300275	114.351113	30.5300275	1.190037547	257	251
227	334443555	114.3511258	30.529997	114.3511254	30.5300275	3.381538643	258	257
228	334443537	114.3511254	30.5300275	114.3511358	30.5300275	0.998096007	257	261
229	334443525	114.3511358	30.529997	114.3511358	30.5300275	3.381320743	262	261
230	334443553	114.3511015	30.5300276	114.3511018	30.529997	3.392529198	248	249
231	334443553	114.351113	30.5300275	114.3511015	30.5300276	1.103719532	251	248
232	334443525	114.3511358	30.5300275	114.3511456	30.5300275	0.940513548	261	265
233	334443525	114.3511456	30.5300275	114.3511457	30.529997	3.381334362	265	266
234	334443526	114.3511564	30.5300275	114.3511456	30.5300275	1.036484319	269	265
235	334443526	114.3511564	30.529997	114.3511564	30.5300275	3.381320745	270	269
236	334443538	114.3511564	30.5300275	114.351167	30.5300279	1.018256242	269	272
237	334443527	114.351167	30.5300279	114.3511675	30.529997	3.426002004	272	273
238	334443527	114.351177	30.5300282	114.351167	30.5300279	0.960283822	276	272
239	334443527	114.3511675	30.529997	114.351177	30.5300282	4.341976017	273	276
240	103949735	114.3492063	30.5300324	114.3498125	30.5299816	59.87043312	120	151
241	334443585	114.3510772	30.5300275	114.3510772	30.5300275	4.726142933	241	241
242	334443577	114.3510572	30.5300485	114.3510675	30.530058	2.051337676	232	236
243	334443577	114.3510675	30.530058	114.3510572	30.5300485	2.041696977	236	232
244	334443531	114.351113	30.5300275	114.3511132	30.530058	3.38137523	251	254
245	334443531	114.3511132	30.530058	114.3511251	30.530058	1.142051805	254	256
246	334443531	114.3511251	30.530058	114.3511254	30.5300275	3.381443328	256	257
247	334443537	114.3511358	30.530058	114.3511251	30.530058	1.02688692	260	256
248	334443537	114.3511358	30.5300275	114.3511358	30.530058	3.381320751	261	260
249	334443561	114.3511358	30.530058	114.3511455	30.530058	0.930916176	260	264
250	334443550	114.3511455	30.530058	114.3511456	30.5300275	3.381334379	264	265
251	334443540	114.3511564	30.530058	114.3511455	30.530058	1.046081069	268	264
252	334443538	114.3511564	30.530058	114.3511564	30.5300275	3.38132076	268	269
253	334443538	114.351168	30.530058	114.3511564	30.530058	1.113260589	275	268
254	334443538	114.351167	30.5300279	114.351168	30.530058	3.33835534	272	275
255	334443565	114.3511772	30.530058	114.351168	30.530058	0.882930811	277	275
256	334443565	114.351177	30.5300282	114.3511772	30.530058	3.303772442	276	277
257	334443578	114.3511015	30.5300276	114.3511008	30.5300583	3.404156285	248	247
258	334443567	114.3511132	30.530058	114.3511008	30.5300583	1.190501837	254	247
259	334443528	114.3510675	30.530058	114.3510675	30.530058	3.942459293	236	236
260	122744428	114.3550591	30.5290683	114.3550555	30.5300664	110.6529021	602	600
261	664756698	114.3550555	30.5300664	114.3552421	30.5300652	17.90863857	600	624
262	334443551	114.3512125	30.5300774	114.3512004	30.5300072	8.886457247	281	280
263	334443551	114.3512004	30.5300072	114.3512125	30.5300774	8.943827499	280	281
264	309396502	114.3523546	30.529647	114.3523516	30.5300804	48.04887959	354	353
265	334443549	114.3510469	30.5300854	114.3510469	30.5300854	3.997665124	231	231
266	334443547	114.3510768	30.5300758	114.3510768	30.5300758	4.493391674	240	240
267	334443567	114.3511008	30.5300583	114.3511133	30.5300863	4.215394253	247	253
268	334443542	114.3511133	30.5300863	114.3511132	30.530058	3.137436894	253	254
269	334443542	114.3511247	30.5300864	114.3511133	30.5300863	1.094122286	255	253
270	334443542	114.3511251	30.530058	114.3511247	30.5300864	3.148742533	256	255
271	334443580	114.3511358	30.5300866	114.3511247	30.5300864	1.065505628	259	255
272	334443564	114.3511358	30.5300866	114.3511358	30.530058	3.17068112	259	260
273	334443564	114.3511454	30.5300867	114.3511358	30.5300866	0.921385533	263	259
274	334443540	114.3511455	30.530058	114.3511454	30.5300867	3.181781894	264	263
275	334443540	114.3511454	30.5300867	114.3511564	30.5300868	1.055736041	263	267
276	334443540	114.3511564	30.5300868	114.3511564	30.530058	3.192853717	267	268
277	334443548	114.3511679	30.530087	114.3511564	30.5300868	1.103885891	274	267
278	334443548	114.351168	30.530058	114.3511679	30.530087	3.21504064	275	274
279	334443576	114.3511772	30.530058	114.3511679	30.530087	4.147626614	277	274
280	104372409	114.3550555	30.5300664	114.3541366	30.5300798	88.20003555	600	523
281	122625899	114.3536749	30.5296063	114.3537857	30.530085	60.13059685	469	480
282	104372409	114.3541366	30.5300798	114.3537857	30.530085	33.68106587	523	480
283	104372409	114.3530294	30.5300888	114.3523516	30.5300804	65.05587989	405	353
284	307265569	114.3533346	30.52960413	114.3530294	30.5300888	72.9047274	436	405
285	104372409	114.3531871	30.5300898	114.3530294	30.5300888	15.13498929	421	405
286	104372409	114.3537857	30.530085	114.3531871	30.5300898	57.45195656	480	421
287	403774554	114.3531871	30.5301303	114.3531871	30.5300898	4.489951297	420	421
288	307265575	114.3506557	30.5301764	114.3498125	30.5299816	86.56669284	207	151
289	103949718	114.3506557	30.5301764	114.3506351	30.5292575	101.891161	207	205
290	104372400	114.3530294	30.5300888	114.3530285	30.5301732	9.357235336	405	404
291	403774552	114.3531268	30.5301753	114.3530285	30.5301732	9.436786245	415	404
292	403774553	114.3531268	30.5301753	114.3531871	30.5301303	7.640562788	415	420
293	307265573	114.3523546	30.529647	114.3506557	30.5301764	217.5901661	354	207
294	104218599	114.3577712	30.5288907	114.35806	30.5301987	148.7553879	903	921
295	664756700	114.3561612	30.5302267	114.3563136	30.5302291	14.62834128	697	721
296	104372386	114.3563156	30.5298133	114.3563136	30.5302291	46.09724389	722	721
297	403774551	114.3532103	30.5303158	114.3531268	30.5301753	17.51674812	422	415
298	403774549	114.3532974	30.5303134	114.3532103	30.5303158	8.363264412	430	422
299	309396502	114.3523516	30.5300804	114.3523499	30.5303294	27.60536641	353	352
300	358205754	114.3523499	30.5303294	114.3529107	30.5303337	53.82235786	352	392
301	358205757	114.3529107	30.5303337	114.3530267	30.5303345	11.13292928	392	403
302	104372400	114.3530285	30.5301732	114.3530267	30.5303345	17.88303562	404	403
303	403774548	114.3533015	30.5304242	114.3532974	30.5303134	12.28992094	431	430
304	104372380	114.3541366	30.5300798	114.354135	30.5304435	40.32116765	523	522
305	104372400	114.3530267	30.5303345	114.3530249	30.5304913	17.3841765	403	402
306	403774550	114.3531221	30.5304963	114.3530249	30.5304913	9.34477072	414	402
307	403774549	114.3532103	30.5303158	114.3531221	30.5304963	28.5413306	422	414
308	358205751	114.3550538	30.5305573	114.354135	30.5304435	90.99300703	599	522
309	122744428	114.3550555	30.5300664	114.3550538	30.5305573	54.42289862	600	599
310	309396502	114.3523499	30.5303294	114.3523479	30.5306269	32.98229914	352	350
311	358205755	114.3523479	30.5306269	114.3528933	30.5306251	52.34252374	350	388
312	358205758	114.3528933	30.5306251	114.3530234	30.5306266	12.48682986	388	401
313	104372400	114.3530249	30.5304913	114.3530234	30.5306266	15.00045482	402	401
314	103949718	114.3506458	30.5306854	114.3506557	30.5301764	56.43725372	206	207
315	104218607	114.3510781	30.5306932	114.3506458	30.5306854	41.49689259	239	206
316	104218576	114.3517054	30.5307322	114.3514226	30.5307032	27.3301044	300	291
317	103943357	114.3483939	30.5307777	114.3478354	30.5294162	160.1742021	72	29
318	307265578	114.3533015	30.5304242	114.3540395	30.530806	113.6703738	431	508
319	403774547	114.3540395	30.530806	114.3541333	30.530806	9.001988579	508	521
320	104372380	114.354135	30.5304435	114.3541333	30.530806	40.18817305	522	521
321	104453207	114.358111	30.5307115	114.3590358	30.5308072	89.38504465	923	967
322	415176587	114.3590358	30.5308072	114.3580082	30.5285194	272.5393387	967	918
323	126754476	114.3698968	30.53079621	114.3698635	30.53073638	7.363556845	1313	1311
324	427346868	114.3698968	30.53079621	114.3699363	30.53079453	3.794349126	1313	1315
325	234857992	114.3698336	30.53079891	114.3698021	30.53073844	7.354054171	1309	1306
326	427346868	114.3698336	30.53079891	114.3698968	30.53079621	6.072395489	1309	1313
327	104372400	114.3530234	30.5306266	114.3530209	30.5308574	25.58830621	401	400
328	307265580	114.3532984	30.5308598	114.3530209	30.5308574	26.6329954	429	400
329	307265578	114.3532984	30.5308598	114.3533015	30.5304242	48.29284137	429	431
330	415176588	114.3685704	30.5308264	114.3697963	30.53073864	118.0475127	1287	1305
331	234857992	114.3698477	30.530826	114.3698336	30.53079891	3.295235675	1310	1309
332	309396502	114.3523479	30.5306269	114.3523461	30.5308899	29.15748033	350	349
333	358205756	114.3523461	30.5308899	114.3529026	30.5308903	53.40728645	349	389
334	358205759	114.3529026	30.5308903	114.3530205	30.530892	11.31642486	389	399
335	104372400	114.3530209	30.5308574	114.3530205	30.530892	3.836052105	400	399
336	126754476	114.3699288	30.53085375	114.3698968	30.53079621	7.081499675	1314	1313
337	427346867	114.369961	30.53085179	114.3699288	30.53085375	3.092833124	1317	1314
338	231883160	114.3698888	30.5308562	114.3698477	30.530826	5.174739491	1312	1310
339	427346867	114.3699288	30.53085375	114.3698888	30.5308562	3.848373123	1314	1312
340	104372380	114.3541333	30.530806	114.3541328	30.530917	12.30588835	521	520
341	171734325	114.3685766	30.53088654	114.3685704	30.5308264	6.693886201	1288	1287
342	427346868	114.3685766	30.53088654	114.3698336	30.53079891	121.0366429	1288	1309
343	358205752	114.3550525	30.5309248	114.3541328	30.530917	88.26776988	598	520
344	122744428	114.3550538	30.5305573	114.3550525	30.5309248	40.74235172	599	598
345	103949725	114.355723	30.530922	114.3550525	30.5309248	64.34870948	656	598
346	103949725	114.3563104	30.5309239	114.355723	30.530922	56.37312895	720	656
347	104372386	114.3563136	30.5302291	114.3563104	30.5309239	77.02824598	721	720
348	104219265	114.3563104	30.5309239	114.3567161	30.5309278	38.93740059	720	756
349	104219265	114.3567161	30.5309278	114.3573174	30.5309335	57.71017735	756	839
350	171734325	114.3685782	30.53090218	114.3685766	30.53088654	1.741280856	1289	1288
351	234857978	114.3698477	30.530826	114.3685782	30.53090218	122.4196115	1310	1289
